,player_id,player_display_name,rolling_def,last_twelve_carries,last_twelve_rushing_yards,last_twelve_rushing_tds,last_twelve_rushing_fumbles_lost,last_twelve_rushing_first_downs,last_twelve_receptions,last_twelve_targets,last_twelve_receiving_yards,last_twelve_receiving_tds,last_twelve_receiving_fumbles_lost,last_twelve_receiving_yards_after_catch,last_twelve_receiving_first_downs,last_twelve_target_share,last_twelve_fantasy_points_ppr,last_twelve_usage,predicted,season,week
80,00-0036415,Van Jefferson,7.312222202618915,0.0833333333333333,0.3333333333333333,0.0,0.0,0.0,1.1666666666666667,2.9166666666666665,14.333333333333334,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0920360504339138,2.6333333551883698,3.0,5.322456605340037,2024,1
81,00-0036550,Rashod Bateman,7.439722279707591,0.0833333333333333,1.5,0.0,0.0,0.0833333333333333,2.083333333333333,3.9166666666666665,25.666666666666668,0.0833333333333333,0.0,4.0,1.4166666666666667,0.1417909773687521,5.299999972184499,4.0,6.334310526889223,2024,1
82,00-0036554,Nico Collins,8.979861179987589,0.0833333333333333,0.5833333333333334,0.0,0.0,0.0,4.833333333333333,6.666666666666667,73.0,0.5,0.0,33.166666666666664,3.1666666666666665,0.2164483542243639,15.35833309094111,6.75,13.738099451003572,2024,1
83,00-0036613,Jaylen Waddle,7.923472166061401,0.1666666666666666,1.1666666666666667,0.0,0.0,0.0833333333333333,5.333333333333333,7.75,70.83333333333333,0.3333333333333333,0.0,28.0,3.333333333333333,0.2478227422883113,14.53333338101705,7.916666666666667,13.921909043039808,2024,1
84,00-0036849,Tutu Atwell,7.671944538752238,0.3333333333333333,2.9166666666666665,0.0,0.0,0.1666666666666666,2.583333333333333,4.583333333333333,29.75,0.25,0.0,5.25,1.5,0.1352328659656147,7.516666779915492,4.916666666666667,7.592960483764129,2024,1
85,00-0036900,Ja'Marr Chase,6.9901389280955,0.1666666666666666,-0.6666666666666666,0.0,0.0,0.0,6.166666666666667,8.916666666666666,82.16666666666667,0.5833333333333334,0.0,35.166666666666664,4.166666666666667,0.2609866379449765,17.793333530426025,9.083333333333334,16.202863346990842,2024,1
86,00-0036912,DeVonta Smith,8.705555498600006,0.0,0.0,0.0,0.0,0.0,4.916666666666667,6.916666666666667,65.16666666666667,0.4166666666666667,0.0833333333333333,19.08333333333333,3.1666666666666665,0.2267548168698946,13.766666620969772,6.916666666666667,13.290528382935484,2024,1
87,00-0036913,Kadarius Toney,7.724722067515056,0.8333333333333334,2.6666666666666665,0.0,0.0,0.1666666666666666,2.1666666666666665,2.75,14.0,0.0833333333333333,0.0,10.333333333333334,1.0,0.0804143681783567,4.333333263794581,3.583333333333333,5.878720041907101,2024,1
88,00-0036936,Rondale Moore,10.929860949516296,1.8333333333333333,8.916666666666666,0.0,0.0,0.25,2.333333333333333,3.75,22.166666666666668,0.0833333333333333,0.0,12.25,1.0833333333333333,0.116014080432554,5.941666652758916,5.583333333333333,6.925515003645754,2024,1
89,00-0036963,Amon-Ra St. Brown,8.260972181955973,0.25,1.6666666666666667,0.0,0.0,0.1666666666666666,7.583333333333333,10.5,91.33333333333331,0.6666666666666666,0.0,42.0,4.833333333333333,0.2941664308309555,20.883333484331768,10.75,18.941899592216515,2024,1
90,00-0036980,Elijah Moore,6.05180557568868,0.1666666666666666,0.6666666666666666,0.0,0.0833333333333333,0.0833333333333333,3.5,6.25,41.0,0.1666666666666666,0.0,11.833333333333334,1.8333333333333333,0.1725655707220236,8.499999980131784,6.416666666666667,8.73431641325161,2024,1
91,00-0036988,Josh Palmer,7.540694539745648,0.0,0.0,0.0,0.0,0.0,3.25,5.0,50.16666666666666,0.1666666666666666,0.0833333333333333,16.166666666666668,1.6666666666666667,0.1508570692191521,9.09999985496203,5.0,8.548352590222956,2024,1
92,00-0037238,Drake London,7.312222202618915,0.0,0.0,0.0,0.0,0.0,4.75,7.166666666666667,63.833333333333336,0.0833333333333333,0.0,12.583333333333334,3.333333333333333,0.2414453414579232,11.873333474000296,7.166666666666667,12.59944456175523,2024,1
93,00-0037239,Chris Olave,9.431528011957804,0.0,0.0,0.0,0.0,0.0,5.166666666666667,8.583333333333334,63.75,0.3333333333333333,0.0,19.0,3.25,0.2409581939379374,13.708333243926369,8.583333333333334,13.472808737236909,2024,1
94,00-0037247,George Pickens,8.390138924121857,0.1666666666666666,1.25,0.0,0.0,0.0833333333333333,3.9166666666666665,6.333333333333333,73.08333333333333,0.3333333333333333,0.0,22.416666666666668,2.75,0.2366920560598373,13.35000005364418,6.5,13.312073228336851,2024,1
95,00-0037664,Alec Pierce,7.340833365917206,0.0,0.0,0.0,0.0,0.0,2.083333333333333,3.9166666666666665,33.333333333333336,0.1666666666666666,0.0,7.0,1.5833333333333333,0.116577452669541,6.4166666467984514,3.9166666666666665,6.530788764527075,2024,1
96,00-0037740,Garrett Wilson,7.326805472373962,0.3333333333333333,0.0,0.0,0.0,0.0833333333333333,6.0,10.583333333333334,65.25,0.0833333333333333,0.1666666666666666,18.166666666666668,3.0,0.2920155487954616,12.691666593154272,10.916666666666666,13.599732281929487,2024,1
97,00-0037741,Jahan Dotson,8.45416663090388,0.0,0.0,0.0,0.0,0.0,2.75,4.583333333333333,32.583333333333336,0.25,0.0,6.583333333333333,1.6666666666666667,0.1209392819243172,7.508333265781403,4.583333333333333,7.40029170793384,2024,1
98,00-0037816,Romeo Doubs,7.84249993165334,0.0,0.0,0.0,0.0,0.0,3.25,5.166666666666667,37.5,0.4166666666666667,0.0,8.083333333333334,2.333333333333333,0.1537269602219263,9.499999910593033,5.166666666666667,8.845804198908496,2024,1
99,00-0038117,Wan'Dale Robinson,9.057361245155334,0.6666666666666666,6.666666666666667,0.0833333333333333,0.0,0.25,3.8333333333333335,5.083333333333333,31.58333333333333,0.0833333333333333,0.0,16.75,1.6666666666666667,0.185260446742177,8.65833326180776,5.75,8.513701582657118,2024,1
100,00-0038124,Christian Watson,8.280972361564636,0.3333333333333333,0.9166666666666666,0.0,0.0,0.0833333333333333,3.25,6.0,44.0,0.4166666666666667,0.0,13.25,2.1666666666666665,0.1831103879958391,10.241666674613953,6.333333333333333,9.833307857790473,2024,1
101,00-0038977,Tank Dell,8.58430544535319,1.1,5.1,0.0,0.0,0.3,4.7,7.5,70.9,0.7,0.0,15.2,3.4,0.2103566668927669,16.500000143051146,8.6,13.46520356745965,2024,1
102,00-0038994,Jordan Addison,8.642916778723398,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,4.416666666666667,6.666666666666667,55.75,0.5833333333333334,0.0,18.416666666666668,2.5,0.1952613449345032,13.508333186308542,6.75,12.330970797135933,2024,1
